Line,Date,Time,Activity,Marker,White Light,Sleep/Wake,Interval Status
9316,12 04 2021,7:19:30 pm,0,0,2.04,0,ACTIVE
9317,12 04 2021,7:20:00 pm,0,0,1.92,0,ACTIVE
9318,12 04 2021,7:20:30 pm,0,0,1.96,0,ACTIVE
9319,12 04 2021,7:21:00 pm,20,0,1.79,1,ACTIVE
9320,12 04 2021,7:21:30 pm,46,0,0.58,1,ACTIVE
9321,12 04 2021,7:22:00 pm,43,0,1.27,1,ACTIVE
9322,12 04 2021,7:22:30 pm,262,0,0.14,1,ACTIVE
9323,12 04 2021,7:23:00 pm,6,0,0.03,1,ACTIVE
9324,12 04 2021,7:23:30 pm,0,0,0.03,1,ACTIVE
9325,12 04 2021,7:24:00 pm,17,0,0.03,1,ACTIVE
9326,12 04 2021,7:24:30 pm,14,0,0.03,1,ACTIVE
9327,12 04 2021,7:25:00 pm,0,0,0.03,0,ACTIVE
9328,12 04 2021,7:25:30 pm,0,0,0.03,0,ACTIVE
9329,12 04 2021,7:26:00 pm,86,0,0.01,1,ACTIVE
9330,12 04 2021,7:26:30 pm,59,0,0.09,1,ACTIVE
9331,12 04 2021,7:27:00 pm,3,0,0.3,0,ACTIVE
9332,12 04 2021,7:27:30 pm,0,0,0.39,0,ACTIVE
9333,12 04 2021,7:28:00 pm,2,0,0.47,0,ACTIVE
9334,12 04 2021,7:28:30 pm,14,0,0.45,1,ACTIVE
9335,12 04 2021,7:29:00 pm,0,0,0.45,0,ACTIVE
9336,12 04 2021,7:29:30 pm,43,0,0.49,1,ACTIVE
9337,12 04 2021,7:30:00 pm,5,0,0.45,1,ACTIVE
9338,12 04 2021,7:30:30 pm,103,0,0.63,1,ACTIVE
9339,12 04 2021,7:31:00 pm,281,0,1.87,1,ACTIVE
9340,12 04 2021,7:31:30 pm,460,0,0.96,1,ACTIVE
9341,12 04 2021,7:32:00 pm,253,0,5.08,1,ACTIVE
9342,12 04 2021,7:32:30 pm,321,0,2.59,1,ACTIVE
9343,12 04 2021,7:33:00 pm,321,0,2.28,1,ACTIVE
9344,12 04 2021,7:33:30 pm,253,0,6.44,1,ACTIVE
9345,12 04 2021,7:34:00 pm,271,0,4.09,1,ACTIVE
9346,12 04 2021,7:34:30 pm,230,0,1.16,1,ACTIVE
9347,12 04 2021,7:35:00 pm,187,0,7.66,1,ACTIVE
9348,12 04 2021,7:35:30 pm,199,0,4.86,1,ACTIVE
9349,12 04 2021,7:36:00 pm,71,0,0.58,1,ACTIVE
9350,12 04 2021,7:36:30 pm,131,0,1.48,1,ACTIVE
9351,12 04 2021,7:37:00 pm,180,0,1.38,1,ACTIVE
9352,12 04 2021,7:37:30 pm,168,0,1.68,1,ACTIVE
9353,12 04 2021,7:38:00 pm,103,0,2.18,1,ACTIVE
9354,12 04 2021,7:38:30 pm,20,0,0.57,1,ACTIVE
9355,12 04 2021,7:39:00 pm,0,0,1.58,0,ACTIVE
9356,12 04 2021,7:39:30 pm,0,0,1.45,0,ACTIVE
9357,12 04 2021,7:40:00 pm,0,0,1.41,0,ACTIVE
9358,12 04 2021,7:40:30 pm,0,0,1.41,0,ACTIVE
9359,12 04 2021,7:41:00 pm,0,0,1.58,0,ACTIVE
9360,12 04 2021,7:41:30 pm,9,0,0.94,1,ACTIVE
9361,12 04 2021,7:42:00 pm,46,0,0.22,1,ACTIVE
9362,12 04 2021,7:42:30 pm,321,0,1.22,1,ACTIVE
9363,12 04 2021,7:43:00 pm,156,0,3.75,1,ACTIVE
9364,12 04 2021,7:43:30 pm,506,0,2.09,1,ACTIVE
9365,12 04 2021,7:44:00 pm,20,0,0.01,1,ACTIVE
9366,12 04 2021,7:44:30 pm,2,0,0.01,1,ACTIVE
9367,12 04 2021,7:45:00 pm,23,0,0.01,1,ACTIVE
9368,12 04 2021,7:45:30 pm,0,0,0.01,1,ACTIVE
9369,12 04 2021,7:46:00 pm,42,0,0.01,1,ACTIVE
9370,12 04 2021,7:46:30 pm,96,0,0.28,1,ACTIVE
9371,12 04 2021,7:47:00 pm,39,0,0.12,1,ACTIVE
9372,12 04 2021,7:47:30 pm,3,0,0.01,1,ACTIVE
9373,12 04 2021,7:48:00 pm,19,0,0.01,1,ACTIVE
9374,12 04 2021,7:48:30 pm,80,0,0.44,1,ACTIVE
9375,12 04 2021,7:49:00 pm,0,0,0.01,0,ACTIVE
9376,12 04 2021,7:49:30 pm,0,0,0.01,0,ACTIVE
9377,12 04 2021,7:50:00 pm,0,0,0.01,0,ACTIVE
9378,12 04 2021,7:50:30 pm,35,0,0.01,1,ACTIVE
9379,12 04 2021,7:51:00 pm,0,0,0.01,0,ACTIVE
9380,12 04 2021,7:51:30 pm,0,0,0.01,0,ACTIVE
9381,12 04 2021,7:52:00 pm,0,0,0.01,0,ACTIVE
9382,12 04 2021,7:52:30 pm,12,0,0.01,0,ACTIVE
9383,12 04 2021,7:53:00 pm,0,0,0.01,0,ACTIVE
9384,12 04 2021,7:53:30 pm,0,0,0.01,0,ACTIVE
9385,12 04 2021,7:54:00 pm,9,0,0.01,0,ACTIVE
9386,12 04 2021,7:54:30 pm,0,0,0.01,0,ACTIVE
9387,12 04 2021,7:55:00 pm,0,0,0.01,0,ACTIVE
9388,12 04 2021,7:55:30 pm,9,0,0.01,0,ACTIVE
9389,12 04 2021,7:56:00 pm,0,0,0.01,0,ACTIVE
9390,12 04 2021,7:56:30 pm,0,0,0.01,0,ACTIVE
9391,12 04 2021,7:57:00 pm,0,0,0.01,0,ACTIVE
9392,12 04 2021,7:57:30 pm,22,0,0.01,1,ACTIVE
9393,12 04 2021,7:58:00 pm,0,0,0.01,0,ACTIVE
9394,12 04 2021,7:58:30 pm,74,0,0.01,1,ACTIVE
9395,12 04 2021,7:59:00 pm,0,0,0.01,0,ACTIVE
9396,12 04 2021,7:59:30 pm,0,0,0.01,0,ACTIVE
9397,12 04 2021,8:00:00 pm,0,0,0.01,0,ACTIVE
9398,12 04 2021,8:00:30 pm,0,0,0.01,0,ACTIVE
9399,12 04 2021,8:01:00 pm,0,0,0.01,0,ACTIVE
9400,12 04 2021,8:01:30 pm,0,0,0.01,0,ACTIVE
9401,12 04 2021,8:02:00 pm,0,0,0.01,0,ACTIVE
9402,12 04 2021,8:02:30 pm,0,0,0.01,0,ACTIVE
9403,12 04 2021,8:03:00 pm,0,0,0.01,0,ACTIVE
9404,12 04 2021,8:03:30 pm,96,0,0.25,1,ACTIVE
9405,12 04 2021,8:04:00 pm,0,0,0.01,0,ACTIVE
9406,12 04 2021,8:04:30 pm,5,0,0.01,0,ACTIVE
9407,12 04 2021,8:05:00 pm,0,0,0.01,0,ACTIVE
9408,12 04 2021,8:05:30 pm,0,0,0.01,0,ACTIVE
9409,12 04 2021,8:06:00 pm,31,0,0.07,1,ACTIVE
9410,12 04 2021,8:06:30 pm,0,0,0.01,0,ACTIVE
9411,12 04 2021,8:07:00 pm,0,0,0.01,0,ACTIVE
9412,12 04 2021,8:07:30 pm,0,0,0.01,0,ACTIVE
9413,12 04 2021,8:08:00 pm,0,0,0.01,0,ACTIVE
9414,12 04 2021,8:08:30 pm,0,0,0.01,0,ACTIVE
9415,12 04 2021,8:09:00 pm,0,0,0.01,0,ACTIVE
9416,12 04 2021,8:09:30 pm,6,0,0.01,0,ACTIVE
9417,12 04 2021,8:10:00 pm,0,0,0.01,0,ACTIVE
9418,12 04 2021,8:10:30 pm,0,0,0.01,0,ACTIVE
9419,12 04 2021,8:11:00 pm,0,0,0.01,0,ACTIVE
9420,12 04 2021,8:11:30 pm,0,0,0.01,0,ACTIVE
9421,12 04 2021,8:12:00 pm,5,0,0.01,0,ACTIVE
9422,12 04 2021,8:12:30 pm,126,0,0.77,1,ACTIVE
9423,12 04 2021,8:13:00 pm,0,0,0.86,0,ACTIVE
9424,12 04 2021,8:13:30 pm,3,0,0.81,0,ACTIVE
9425,12 04 2021,8:14:00 pm,0,0,0.86,0,ACTIVE
9426,12 04 2021,8:14:30 pm,11,0,0.86,0,ACTIVE
9427,12 04 2021,8:15:00 pm,0,0,0.77,0,ACTIVE
9428,12 04 2021,8:15:30 pm,0,0,0.79,0,ACTIVE
9429,12 04 2021,8:16:00 pm,0,0,0.58,0,ACTIVE
9430,12 04 2021,8:16:30 pm,3,0,0.51,0,ACTIVE
9431,12 04 2021,8:17:00 pm,3,0,0.53,0,ACTIVE
9432,12 04 2021,8:17:30 pm,42,0,6.73,1,ACTIVE
9433,12 04 2021,8:18:00 pm,11,0,7.5,1,ACTIVE
9434,12 04 2021,8:18:30 pm,83,0,6.87,1,ACTIVE
9435,12 04 2021,8:19:00 pm,56,0,2.28,1,ACTIVE
9436,12 04 2021,8:19:30 pm,0,0,2.04,0,ACTIVE
9437,12 04 2021,8:20:00 pm,0,0,2.04,0,ACTIVE
9438,12 04 2021,8:20:30 pm,0,0,2.04,0,ACTIVE
9439,12 04 2021,8:21:00 pm,0,0,2,0,ACTIVE
9440,12 04 2021,8:21:30 pm,0,0,2.09,0,ACTIVE
9441,12 04 2021,8:22:00 pm,0,0,2.18,0,ACTIVE
9442,12 04 2021,8:22:30 pm,0,0,2.18,0,ACTIVE
9443,12 04 2021,8:23:00 pm,0,0,2.18,0,ACTIVE
9444,12 04 2021,8:23:30 pm,0,0,2.18,0,ACTIVE
9445,12 04 2021,8:24:00 pm,0,0,2.18,0,ACTIVE
9446,12 04 2021,8:24:30 pm,0,0,2.04,0,ACTIVE
9447,12 04 2021,8:25:00 pm,2,0,1.68,0,ACTIVE
9448,12 04 2021,8:25:30 pm,0,0,0.03,1,ACTIVE
9449,12 04 2021,8:26:00 pm,37,0,0.04,1,ACTIVE
9450,12 04 2021,8:26:30 pm,126,0,0.17,1,ACTIVE
9451,12 04 2021,8:27:00 pm,174,0,0.51,1,ACTIVE
9452,12 04 2021,8:27:30 pm,89,0,1.16,1,ACTIVE
9453,12 04 2021,8:28:00 pm,0,0,0.01,1,ACTIVE
9454,12 04 2021,8:28:30 pm,42,0,0.01,1,ACTIVE
9455,12 04 2021,8:29:00 pm,0,0,0.01,1,ACTIVE
9456,12 04 2021,8:29:30 pm,150,0,1.51,1,ACTIVE
9457,12 04 2021,8:30:00 pm,86,0,2.43,1,ACTIVE
9458,12 04 2021,8:30:30 pm,45,0,2,1,ACTIVE
9459,12 04 2021,8:31:00 pm,365,0,1.19,1,ACTIVE
9460,12 04 2021,8:31:30 pm,180,0,4.27,1,ACTIVE
9461,12 04 2021,8:32:00 pm,634,0,8.18,1,ACTIVE
9462,12 04 2021,8:32:30 pm,930,0,14.36,1,ACTIVE
9463,12 04 2021,8:33:00 pm,697,0,36.44,1,ACTIVE
9464,12 04 2021,8:33:30 pm,614,0,38.05,1,ACTIVE
9465,12 04 2021,8:34:00 pm,743,0,41.5,1,ACTIVE
9466,12 04 2021,8:34:30 pm,290,0,38.89,1,ACTIVE
9467,12 04 2021,8:35:00 pm,416,0,11.31,1,ACTIVE
9468,12 04 2021,8:35:30 pm,416,0,3.44,1,ACTIVE
9469,12 04 2021,8:36:00 pm,506,0,1.3,1,ACTIVE
9470,12 04 2021,8:36:30 pm,0,0,0.98,1,ACTIVE
9471,12 04 2021,8:37:00 pm,0,0,1.04,1,ACTIVE
9472,12 04 2021,8:37:30 pm,59,0,0.52,1,ACTIVE
9473,12 04 2021,8:38:00 pm,0,0,0.5,0,ACTIVE
9474,12 04 2021,8:38:30 pm,0,0,0.5,0,ACTIVE
9475,12 04 2021,8:39:00 pm,14,0,0.51,0,ACTIVE
9476,12 04 2021,8:39:30 pm,5,0,0.53,0,ACTIVE
9477,12 04 2021,8:40:00 pm,31,0,0.53,1,ACTIVE
9478,12 04 2021,8:40:30 pm,12,0,0.58,0,ACTIVE
9479,12 04 2021,8:41:00 pm,0,0,0.66,0,ACTIVE
9480,12 04 2021,8:41:30 pm,0,0,0.66,0,ACTIVE
9481,12 04 2021,8:42:00 pm,0,0,0.63,0,ACTIVE
9482,12 04 2021,8:42:30 pm,0,0,0.77,0,ACTIVE
9483,12 04 2021,8:43:00 pm,0,0,0.77,0,ACTIVE
9484,12 04 2021,8:43:30 pm,0,0,0.77,0,ACTIVE
9485,12 04 2021,8:44:00 pm,0,0,0.96,0,ACTIVE
9486,12 04 2021,8:44:30 pm,0,0,1.14,0,ACTIVE
9487,12 04 2021,8:45:00 pm,0,0,1.16,1,ACTIVE
9488,12 04 2021,8:45:30 pm,0,0,1.16,1,ACTIVE
9489,12 04 2021,8:46:00 pm,444,0,0.75,1,ACTIVE
9490,12 04 2021,8:46:30 pm,214,0,0.01,1,ACTIVE
9491,12 04 2021,8:47:00 pm,12,0,0.01,1,ACTIVE
9492,12 04 2021,8:47:30 pm,0,0,0.01,1,ACTIVE
9493,12 04 2021,8:48:00 pm,2,0,0.01,0,ACTIVE
9494,12 04 2021,8:48:30 pm,3,0,0.01,0,ACTIVE
9495,12 04 2021,8:49:00 pm,0,0,0.01,0,ACTIVE
9496,12 04 2021,8:49:30 pm,28,0,0.01,1,ACTIVE
9497,12 04 2021,8:50:00 pm,65,0,1.09,1,ACTIVE
9498,12 04 2021,8:50:30 pm,52,0,0.01,1,ACTIVE
9499,12 04 2021,8:51:00 pm,25,0,0.01,1,ACTIVE
9500,12 04 2021,8:51:30 pm,99,0,0.01,1,ACTIVE
9501,12 04 2021,8:52:00 pm,14,0,0.01,1,ACTIVE
9502,12 04 2021,8:52:30 pm,0,0,0.01,1,ACTIVE
9503,12 04 2021,8:53:00 pm,0,0,0.01,1,ACTIVE
9504,12 04 2021,8:53:30 pm,136,0,0.2,1,ACTIVE
9505,12 04 2021,8:54:00 pm,9,0,0.01,1,ACTIVE
9506,12 04 2021,8:54:30 pm,40,0,0.01,1,ACTIVE
9507,12 04 2021,8:55:00 pm,150,0,1.58,1,ACTIVE
9508,12 04 2021,8:55:30 pm,59,0,0.92,1,ACTIVE
9509,12 04 2021,8:56:00 pm,14,0,1.51,1,ACTIVE
9510,12 04 2021,8:56:30 pm,2,0,1.38,0,ACTIVE
9511,12 04 2021,8:57:00 pm,0,0,1.35,0,ACTIVE
9512,12 04 2021,8:57:30 pm,0,0,1.35,0,ACTIVE
9513,12 04 2021,8:58:00 pm,0,0,1.35,0,ACTIVE
9514,12 04 2021,8:58:30 pm,23,0,1.33,1,ACTIVE
9515,12 04 2021,8:59:00 pm,20,0,1.19,1,ACTIVE
9516,12 04 2021,8:59:30 pm,0,0,1.19,0,ACTIVE
9517,12 04 2021,9:00:00 pm,8,0,1.3,0,ACTIVE
9518,12 04 2021,9:00:30 pm,26,0,1.22,1,ACTIVE
9519,12 04 2021,9:01:00 pm,3,0,1.83,0,ACTIVE
9520,12 04 2021,9:01:30 pm,2,0,1.58,0,ACTIVE
9521,12 04 2021,9:02:00 pm,0,0,1.3,0,ACTIVE
9522,12 04 2021,9:02:30 pm,0,0,1.3,0,ACTIVE
9523,12 04 2021,9:03:00 pm,12,0,1.3,0,ACTIVE
9524,12 04 2021,9:03:30 pm,0,0,0.9,0,ACTIVE
9525,12 04 2021,9:04:00 pm,32,0,1.58,1,ACTIVE
9526,12 04 2021,9:04:30 pm,62,0,1.65,1,ACTIVE
9527,12 04 2021,9:05:00 pm,11,0,6.17,1,ACTIVE
9528,12 04 2021,9:05:30 pm,9,0,3.36,0,ACTIVE
9529,12 04 2021,9:06:00 pm,9,0,4,0,ACTIVE
9530,12 04 2021,9:06:30 pm,0,0,4.97,0,ACTIVE
9531,12 04 2021,9:07:00 pm,0,0,5.08,0,ACTIVE
9532,12 04 2021,9:07:30 pm,20,0,4.86,1,ACTIVE
9533,12 04 2021,9:08:00 pm,9,0,3.75,0,ACTIVE
9534,12 04 2021,9:08:30 pm,12,0,3.51,0,ACTIVE
9535,12 04 2021,9:09:00 pm,0,0,6.73,0,ACTIVE
9536,12 04 2021,9:09:30 pm,6,0,4.09,0,ACTIVE
9537,12 04 2021,9:10:00 pm,2,0,3.83,0,ACTIVE
9538,12 04 2021,9:10:30 pm,52,0,4.46,1,ACTIVE
9539,12 04 2021,9:11:00 pm,0,0,5.78,0,ACTIVE
9540,12 04 2021,9:11:30 pm,86,0,1.27,1,ACTIVE
9541,12 04 2021,9:12:00 pm,19,0,0.66,1,ACTIVE
9542,12 04 2021,9:12:30 pm,0,0,0.82,0,ACTIVE
9543,12 04 2021,9:13:00 pm,0,0,0.82,0,ACTIVE
9544,12 04 2021,9:13:30 pm,0,0,0.86,0,ACTIVE
9545,12 04 2021,9:14:00 pm,0,0,0.86,0,ACTIVE
9546,12 04 2021,9:14:30 pm,0,0,0.86,0,ACTIVE
9547,12 04 2021,9:15:00 pm,0,0,0.86,0,ACTIVE
9548,12 04 2021,9:15:30 pm,0,0,0.86,0,ACTIVE
9549,12 04 2021,9:16:00 pm,0,0,0.86,0,ACTIVE
9550,12 04 2021,9:16:30 pm,0,0,0.86,0,ACTIVE
9551,12 04 2021,9:17:00 pm,0,0,0.86,0,ACTIVE
9552,12 04 2021,9:17:30 pm,0,0,0.86,0,ACTIVE
9553,12 04 2021,9:18:00 pm,0,0,0.86,0,ACTIVE
9554,12 04 2021,9:18:30 pm,0,0,0.86,0,ACTIVE
9555,12 04 2021,9:19:00 pm,0,0,0.86,0,ACTIVE
9556,12 04 2021,9:19:30 pm,0,0,0.86,0,ACTIVE
9557,12 04 2021,9:20:00 pm,14,0,0.86,0,ACTIVE
9558,12 04 2021,9:20:30 pm,0,0,0.01,0,ACTIVE
9559,12 04 2021,9:21:00 pm,0,0,0.01,0,ACTIVE
9560,12 04 2021,9:21:30 pm,0,0,0.01,0,ACTIVE
9561,12 04 2021,9:22:00 pm,0,0,0.01,0,ACTIVE
9562,12 04 2021,9:22:30 pm,0,0,0.01,0,ACTIVE
9563,12 04 2021,9:23:00 pm,0,0,0.01,0,ACTIVE
9564,12 04 2021,9:23:30 pm,0,0,0.01,0,ACTIVE
9565,12 04 2021,9:24:00 pm,0,0,0.01,0,ACTIVE
9566,12 04 2021,9:24:30 pm,0,0,0.01,0,ACTIVE
9567,12 04 2021,9:25:00 pm,0,0,0.01,0,ACTIVE
9568,12 04 2021,9:25:30 pm,0,0,0.01,0,ACTIVE
9569,12 04 2021,9:26:00 pm,0,0,0.01,0,ACTIVE
9570,12 04 2021,9:26:30 pm,0,0,0.01,0,ACTIVE
9571,12 04 2021,9:27:00 pm,0,0,0.01,0,ACTIVE
9572,12 04 2021,9:27:30 pm,0,0,0.01,0,ACTIVE
9573,12 04 2021,9:28:00 pm,0,0,0.01,0,ACTIVE
9574,12 04 2021,9:28:30 pm,0,0,0.01,0,ACTIVE
9575,12 04 2021,9:29:00 pm,0,0,0.01,0,ACTIVE
9576,12 04 2021,9:29:30 pm,0,0,0.01,0,ACTIVE
9577,12 04 2021,9:30:00 pm,0,0,0.01,0,ACTIVE
9578,12 04 2021,9:30:30 pm,0,0,0.01,0,ACTIVE
9579,12 04 2021,9:31:00 pm,0,0,0.01,0,ACTIVE
9580,12 04 2021,9:31:30 pm,0,0,0.01,0,ACTIVE
9581,12 04 2021,9:32:00 pm,0,0,0.01,0,ACTIVE
9582,12 04 2021,9:32:30 pm,0,0,0.01,0,ACTIVE
9583,12 04 2021,9:33:00 pm,0,0,0.01,0,ACTIVE
9584,12 04 2021,9:33:30 pm,0,0,0.01,0,ACTIVE
9585,12 04 2021,9:34:00 pm,0,0,0.01,0,ACTIVE
9586,12 04 2021,9:34:30 pm,23,0,0.01,1,ACTIVE
9587,12 04 2021,9:35:00 pm,0,0,0.01,0,ACTIVE
9588,12 04 2021,9:35:30 pm,0,0,0.01,0,ACTIVE
9589,12 04 2021,9:36:00 pm,0,0,0.01,1,ACTIVE
9590,12 04 2021,9:36:30 pm,0,0,0.01,1,ACTIVE
9591,12 04 2021,9:37:00 pm,126,0,0.22,1,ACTIVE
9592,12 04 2021,9:37:30 pm,353,0,0.65,1,ACTIVE
9593,12 04 2021,9:38:00 pm,253,0,0.45,1,ACTIVE
9594,12 04 2021,9:38:30 pm,353,0,0.04,1,ACTIVE
9595,12 04 2021,9:39:00 pm,187,0,2.33,1,ACTIVE
9596,12 04 2021,9:39:30 pm,281,0,2.43,1,ACTIVE
9597,12 04 2021,9:40:00 pm,614,0,8,1,ACTIVE
9598,12 04 2021,9:40:30 pm,365,0,0.02,1,ACTIVE
9599,12 04 2021,9:41:00 pm,321,0,2,1,ACTIVE
9600,12 04 2021,9:41:30 pm,365,0,2.33,1,ACTIVE
9601,12 04 2021,9:42:00 pm,353,0,2.59,1,ACTIVE
9602,12 04 2021,9:42:30 pm,557,0,5.3,1,ACTIVE
9603,12 04 2021,9:43:00 pm,310,0,5.54,1,ACTIVE
9604,12 04 2021,9:43:30 pm,444,0,5.54,1,ACTIVE
9605,12 04 2021,9:44:00 pm,444,0,4.65,1,ACTIVE
9606,12 04 2021,9:44:30 pm,353,0,5.3,1,ACTIVE
9607,12 04 2021,9:45:00 pm,310,0,4.36,1,ACTIVE
9608,12 04 2021,9:45:30 pm,214,0,1.02,1,ACTIVE
9609,12 04 2021,9:46:00 pm,614,0,1.38,1,ACTIVE
9610,12 04 2021,9:46:30 pm,342,0,0.32,1,ACTIVE
9611,12 04 2021,9:47:00 pm,281,0,0.01,1,ACTIVE
9612,12 04 2021,9:47:30 pm,8,0,0.01,1,ACTIVE
9613,12 04 2021,9:48:00 pm,0,0,0.01,1,ACTIVE
9614,12 04 2021,9:48:30 pm,6,0,0.01,0,REST
9615,12 04 2021,9:49:00 pm,0,0,0.01,0,REST
9616,12 04 2021,9:49:30 pm,0,0,0.01,0,REST
9617,12 04 2021,9:50:00 pm,0,0,0.01,0,REST
9618,12 04 2021,9:50:30 pm,0,0,0.01,0,REST
9619,12 04 2021,9:51:00 pm,0,0,0.01,0,REST
9620,12 04 2021,9:51:30 pm,0,0,0.01,0,REST
9621,12 04 2021,9:52:00 pm,0,0,0.01,0,REST
9622,12 04 2021,9:52:30 pm,0,0,0.01,0,REST
9623,12 04 2021,9:53:00 pm,0,0,0.01,0,REST
9624,12 04 2021,9:53:30 pm,0,0,0.01,0,REST
9625,12 04 2021,9:54:00 pm,0,0,0.01,0,REST
9626,12 04 2021,9:54:30 pm,0,0,0.01,0,REST
9627,12 04 2021,9:55:00 pm,0,0,0.01,0,REST
9628,12 04 2021,9:55:30 pm,0,0,0.01,0,REST
9629,12 04 2021,9:56:00 pm,0,0,0.01,0,REST
9630,12 04 2021,9:56:30 pm,2,0,0.01,0,REST
9631,12 04 2021,9:57:00 pm,0,0,0.01,0,REST
9632,12 04 2021,9:57:30 pm,0,0,0.01,0,REST
9633,12 04 2021,9:58:00 pm,0,0,0.01,0,REST
9634,12 04 2021,9:58:30 pm,2,0,0.01,0,REST
9635,12 04 2021,9:59:00 pm,0,0,0.01,1,REST
9636,12 04 2021,9:59:30 pm,0,0,0.01,1,REST
9637,12 04 2021,10:00:00 pm,193,0,0.01,1,REST
9638,12 04 2021,10:00:30 pm,237,0,0.01,1,REST
9639,12 04 2021,10:01:00 pm,245,0,0.01,1,REST
9640,12 04 2021,10:01:30 pm,108,0,0.01,1,REST
9641,12 04 2021,10:02:00 pm,117,0,0.01,1,REST
9642,12 04 2021,10:02:30 pm,117,0,0.01,1,REST
9643,12 04 2021,10:03:00 pm,20,0,0.01,1,REST
9644,12 04 2021,10:03:30 pm,40,0,0.01,1,REST
9645,12 04 2021,10:04:00 pm,20,0,0.01,1,REST
9646,12 04 2021,10:04:30 pm,77,0,0.01,1,REST
9647,12 04 2021,10:05:00 pm,2,0,0.01,0,REST-S
9648,12 04 2021,10:05:30 pm,0,0,0.01,0,REST-S
9649,12 04 2021,10:06:00 pm,0,0,0.01,0,REST-S
9650,12 04 2021,10:06:30 pm,0,0,0.01,0,REST-S
9651,12 04 2021,10:07:00 pm,0,0,0.01,0,REST-S
9652,12 04 2021,10:07:30 pm,0,0,0.01,0,REST-S
9653,12 04 2021,10:08:00 pm,0,0,0.01,0,REST-S
9654,12 04 2021,10:08:30 pm,0,0,0.01,0,REST-S
9655,12 04 2021,10:09:00 pm,0,0,0.01,0,REST-S
9656,12 04 2021,10:09:30 pm,0,0,0.01,0,REST-S
9657,12 04 2021,10:10:00 pm,0,0,0.01,0,REST-S
9658,12 04 2021,10:10:30 pm,0,0,0.01,0,REST-S
9659,12 04 2021,10:11:00 pm,0,0,0.01,0,REST-S
9660,12 04 2021,10:11:30 pm,0,0,0.01,0,REST-S
9661,12 04 2021,10:12:00 pm,0,0,0.01,0,REST-S
9662,12 04 2021,10:12:30 pm,0,0,0.01,0,REST-S
9663,12 04 2021,10:13:00 pm,0,0,0.01,0,REST-S
9664,12 04 2021,10:13:30 pm,0,0,0.01,0,REST-S
9665,12 04 2021,10:14:00 pm,0,0,0.01,0,REST-S
9666,12 04 2021,10:14:30 pm,0,0,0.01,0,REST-S
9667,12 04 2021,10:15:00 pm,0,0,0.01,0,REST-S
9668,12 04 2021,10:15:30 pm,0,0,0.01,0,REST-S
9669,12 04 2021,10:16:00 pm,0,0,0.01,0,REST-S
9670,12 04 2021,10:16:30 pm,0,0,0.01,0,REST-S
9671,12 04 2021,10:17:00 pm,0,0,0.01,0,REST-S
9672,12 04 2021,10:17:30 pm,0,0,0.01,0,REST-S
9673,12 04 2021,10:18:00 pm,0,0,0.01,0,REST-S
9674,12 04 2021,10:18:30 pm,0,0,0.01,0,REST-S
9675,12 04 2021,10:19:00 pm,0,0,0.01,0,REST-S
9676,12 04 2021,10:19:30 pm,0,0,0.01,0,REST-S
9677,12 04 2021,10:20:00 pm,0,0,0.01,0,REST-S
9678,12 04 2021,10:20:30 pm,0,0,0.01,0,REST-S
9679,12 04 2021,10:21:00 pm,0,0,0.01,0,REST-S
9680,12 04 2021,10:21:30 pm,0,0,0.01,0,REST-S
9681,12 04 2021,10:22:00 pm,0,0,0.01,0,REST-S
9682,12 04 2021,10:22:30 pm,0,0,0.01,0,REST-S
9683,12 04 2021,10:23:00 pm,0,0,0.01,0,REST-S
9684,12 04 2021,10:23:30 pm,0,0,0.01,0,REST-S
9685,12 04 2021,10:24:00 pm,0,0,0.01,0,REST-S
9686,12 04 2021,10:24:30 pm,0,0,0.01,0,REST-S
9687,12 04 2021,10:25:00 pm,2,0,0.01,0,REST-S
9688,12 04 2021,10:25:30 pm,0,0,0.01,0,REST-S
9689,12 04 2021,10:26:00 pm,43,0,0.01,1,REST-S
9690,12 04 2021,10:26:30 pm,0,0,0.01,0,REST-S
9691,12 04 2021,10:27:00 pm,0,0,0.01,0,REST-S
9692,12 04 2021,10:27:30 pm,0,0,0.01,0,REST-S
9693,12 04 2021,10:28:00 pm,0,0,0.01,0,REST-S
9694,12 04 2021,10:28:30 pm,0,0,0.01,0,REST-S
9695,12 04 2021,10:29:00 pm,0,0,0.01,0,REST-S
9696,12 04 2021,10:29:30 pm,0,0,0.01,0,REST-S
9697,12 04 2021,10:30:00 pm,0,0,0.01,0,REST-S
9698,12 04 2021,10:30:30 pm,0,0,0.01,0,REST-S
9699,12 04 2021,10:31:00 pm,0,0,0.01,0,REST-S
9700,12 04 2021,10:31:30 pm,0,0,0.01,0,REST-S
9701,12 04 2021,10:32:00 pm,0,0,0.01,0,REST-S
9702,12 04 2021,10:32:30 pm,0,0,0.01,0,REST-S
9703,12 04 2021,10:33:00 pm,0,0,0.01,0,REST-S
9704,12 04 2021,10:33:30 pm,0,0,0.01,0,REST-S
9705,12 04 2021,10:34:00 pm,0,0,0.01,0,REST-S
9706,12 04 2021,10:34:30 pm,0,0,0.01,0,REST-S
9707,12 04 2021,10:35:00 pm,45,0,0.01,1,REST-S
9708,12 04 2021,10:35:30 pm,0,0,0.01,0,REST-S
9709,12 04 2021,10:36:00 pm,0,0,0.01,0,REST-S
9710,12 04 2021,10:36:30 pm,0,0,0.01,0,REST-S
